ID	POP	EUR	EAS	AMR	SAS	AFR	tissue
TCGA-K7-A6G5	EUR	0.989029	0.010941	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-K7-AAU7	EUR	0.998822	0.001148	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-KB-A6F5	AMR	0.280117	0.036734	0.661895	0.003214	0.01804	Primary Solid Tumor
TCGA-KB-A6F7	SAS	0.191092	0.033257	1e-05	0.517878	0.257763	Primary Solid Tumor
TCGA-KB-A93G	EUR	0.99102	0.000684	1e-05	0.008277	1e-05	Primary Solid Tumor
TCGA-KB-A93H	EAS	1e-05	0.99996	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-KB-A93J	EUR	0.891867	0.00063	0.099574	1e-05	0.007919	Primary Solid Tumor
TCGA-KC-A4BL	AFR	1e-05	1e-05	0.064459	1e-05	0.935511	Primary Solid Tumor
TCGA-KC-A4BN	AFR	0.085939	1e-05	1e-05	1e-05	0.914031	Primary Solid Tumor
TCGA-KC-A4BO	AFR	0.174067	0.004441	1e-05	0.002682	0.8188	Primary Solid Tumor
TCGA-KC-A4BR	EUR	0.848184	1e-05	1e-05	0.122781	0.029015	Primary Solid Tumor
TCGA-KC-A4BV	SAS	0.228194	1e-05	1e-05	0.771776	1e-05	Primary Solid Tumor
TCGA-KC-A7F3	EUR	0.845643	0.001326	0.000924	0.132366	0.01974	Primary Solid Tumor
TCGA-KC-A7F5	AMR	0.442237	1e-05	0.443583	1e-05	0.11416	Primary Solid Tumor
TCGA-KC-A7F6	EUR	0.983142	0.00705	0.009788	1e-05	1e-05	Primary Solid Tumor
TCGA-KC-A7FA	EUR	0.947119	0.001103	0.002459	0.046592	0.002727	Primary Solid Tumor
TCGA-KC-A7FD	EUR	0.942392	0.003141	1e-05	0.053579	0.000878	Primary Solid Tumor
TCGA-KC-A7FE	EUR	0.870225	1e-05	1e-05	0.103624	0.026131	Primary Solid Tumor
TCGA-KD-A5QS	EUR	0.841136	1e-05	1e-05	0.131398	0.027446	Primary Solid Tumor
TCGA-KD-A5QT	EUR	0.81105	1e-05	0.07079	0.086758	0.031392	Primary Solid Tumor
TCGA-KD-A5QU	EUR	0.671144	1e-05	0.17078	0.016552	0.141513	Primary Solid Tumor
TCGA-KF-A41W	EUR	0.996306	1e-05	0.002425	1e-05	0.001249	Primary Solid Tumor
TCGA-KH-A6WC	EUR	0.83874	1e-05	1e-05	0.136464	0.024776	Primary Solid Tumor
TCGA-KJ-A3U4	EUR	0.979067	1e-05	0.001942	0.003256	0.015725	Primary Solid Tumor
TCGA-KK-A6DY	AFR	0.181742	0.00285	1e-05	1e-05	0.815388	Primary Solid Tumor
TCGA-KK-A6E0	EAS	1e-05	0.99996	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-KK-A6E1	EUR	0.990982	0.000302	0.008696	1e-05	1e-05	Primary Solid Tumor
TCGA-KK-A6E2	AFR	1e-05	0.014059	1e-05	1e-05	0.985911	Primary Solid Tumor
TCGA-KK-A6E3	AFR	0.207254	1e-05	0.005533	1e-05	0.787193	Primary Solid Tumor
TCGA-KK-A6E4	AFR	0.294079	0.003768	0.004665	1e-05	0.697478	Primary Solid Tumor
TCGA-KK-A6E5	AFR	0.183036	1e-05	1e-05	1e-05	0.816934	Primary Solid Tumor
TCGA-KK-A6E6	EUR	0.967875	0.005351	0.019466	0.002086	0.005222	Primary Solid Tumor
TCGA-KK-A6E7	EUR	0.467611	0.025167	0.452541	0.038105	0.016576	Primary Solid Tumor
TCGA-KK-A6E8	EUR	0.971796	1e-05	0.0076	0.012603	0.007992	Primary Solid Tumor
TCGA-KK-A7AP	EUR	0.571767	1e-05	0.163108	0.087043	0.178072	Primary Solid Tumor
TCGA-KK-A7AQ	EUR	0.998153	0.000155	1e-05	1e-05	0.001671	Primary Solid Tumor
TCGA-KK-A7AU	EUR	0.987214	0.005711	0.001279	0.004755	0.001041	Primary Solid Tumor
TCGA-KK-A7AV	AFR	0.449562	0.000396	0.002791	0.028766	0.518485	Primary Solid Tumor
TCGA-KK-A7AW	AFR	0.020856	0.01182	0.001932	0.000107	0.965285	Primary Solid Tumor
TCGA-KK-A7AY	EUR	0.92489	1e-05	0.07508	1e-05	1e-05	Primary Solid Tumor
TCGA-KK-A7AZ	EUR	0.974513	1e-05	1e-05	0.015516	0.009952	Primary Solid Tumor
TCGA-KK-A7B0	EUR	0.992716	1e-05	1e-05	0.007254	1e-05	Primary Solid Tumor
TCGA-KK-A7B1	EUR	0.986216	0.00649	1e-05	1e-05	0.007274	Primary Solid Tumor
TCGA-KK-A7B2	EUR	0.989643	0.009837	1e-05	1e-05	0.000501	Primary Solid Tumor
TCGA-KK-A7B3	EUR	0.942787	0.004917	0.020111	0.029556	0.002629	Primary Solid Tumor
TCGA-KK-A7B4	EUR	0.977924	0.006267	1e-05	0.01579	1e-05	Primary Solid Tumor
TCGA-KK-A8I4	EUR	0.969609	0.003146	1e-05	0.020025	0.00721	Primary Solid Tumor
TCGA-KK-A8I5	AFR	0.063903	0.010765	0.003922	0.006795	0.914615	Primary Solid Tumor
TCGA-KK-A8I6	EUR	0.95176	0.001099	0.00465	0.030371	0.01212	Primary Solid Tumor
TCGA-KK-A8I7	EUR	0.954916	0.011181	0.005286	0.02353	0.005087	Primary Solid Tumor
TCGA-KK-A8I8	EUR	0.981227	1e-05	0.017678	1e-05	0.001074	Primary Solid Tumor
TCGA-KK-A8I9	AMR	0.168696	0.013554	0.814768	0.002972	1e-05	Primary Solid Tumor
TCGA-KK-A8IA	EUR	0.995648	1e-05	0.002889	0.001444	1e-05	Primary Solid Tumor
TCGA-KK-A8IB	EUR	0.979191	0.005256	1e-05	0.015533	1e-05	Primary Solid Tumor
TCGA-KK-A8IC	EUR	0.982644	1e-05	1e-05	0.011284	0.006052	Primary Solid Tumor
TCGA-KK-A8ID	EUR	0.62689	0.008007	0.212001	0.021817	0.131285	Primary Solid Tumor
TCGA-KK-A8IF	AFR	0.197703	1e-05	0.005151	1e-05	0.797126	Primary Solid Tumor
TCGA-KK-A8IG	EUR	0.978465	0.006919	1e-05	0.014241	0.000366	Primary Solid Tumor
TCGA-KK-A8IH	EUR	0.754733	0.026829	0.192904	0.025524	1e-05	Primary Solid Tumor
TCGA-KK-A8II	EUR	0.984844	1e-05	1e-05	0.015126	1e-05	Primary Solid Tumor
TCGA-KK-A8IJ	EUR	0.983177	1e-05	1e-05	0.016793	1e-05	Primary Solid Tumor
TCGA-KK-A8IK	EUR	0.978264	0.001243	0.019994	1e-05	0.000489	Primary Solid Tumor
TCGA-KK-A8IL	AFR	0.222259	0.023824	0.162587	0.025275	0.566056	Primary Solid Tumor
TCGA-KK-A8IM	EUR	0.990021	1e-05	1e-05	0.009949	1e-05	Primary Solid Tumor
TCGA-KK-A59V	EUR	0.965855	1e-05	1e-05	0.034115	1e-05	Primary Solid Tumor
TCGA-KK-A59X	AFR	0.047801	0.014875	0.004039	1e-05	0.933276	Primary Solid Tumor
TCGA-KK-A59Y	EUR	0.921349	1e-05	0.059174	0.008253	0.011213	Primary Solid Tumor
TCGA-KK-A59Z	AFR	0.115272	0.015878	0.011586	1e-05	0.857254	Primary Solid Tumor
TCGA-KL-8323	EUR	0.985225	1e-05	0.004018	1e-05	0.010737	Primary Solid Tumor
TCGA-KL-8324	EUR	0.983637	1e-05	0.006497	0.0058	0.004055	Primary Solid Tumor
TCGA-KL-8325	EUR	0.977094	0.002642	0.010134	0.003397	0.006734	Primary Solid Tumor
TCGA-KL-8326	AMR	0.299803	1e-05	0.700167	1e-05	1e-05	Primary Solid Tumor
TCGA-KL-8327	EUR	0.870876	1e-05	0.016301	0.071143	0.04167	Primary Solid Tumor
TCGA-KL-8328	EUR	0.951513	0.004695	0.043772	1e-05	1e-05	Primary Solid Tumor
TCGA-KL-8329	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-KL-8330	EUR	0.913412	1e-05	1e-05	0.07741	0.009158	Primary Solid Tumor
TCGA-KL-8331	EUR	0.978681	0.006674	1e-05	0.014625	1e-05	Primary Solid Tumor
TCGA-KL-8332	EUR	0.995681	1e-05	0.004289	1e-05	1e-05	Primary Solid Tumor
TCGA-KL-8333	EUR	0.718554	1e-05	0.200033	1e-05	0.081393	Primary Solid Tumor
TCGA-KL-8334	EUR	0.969533	0.005654	1e-05	0.023971	0.000832	Primary Solid Tumor
TCGA-KL-8335	EUR	0.817056	1e-05	0.076442	0.084904	0.021588	Primary Solid Tumor
TCGA-KL-8336	EUR	0.861	1e-05	1e-05	0.125639	0.01334	Primary Solid Tumor
TCGA-KL-8337	EAS	1e-05	0.989785	0.006262	1e-05	0.003933	Primary Solid Tumor
TCGA-KL-8338	EUR	0.969853	1e-05	1e-05	0.026816	0.003311	Primary Solid Tumor
TCGA-KL-8339	EUR	0.961578	0.00302	0.035382	1e-05	1e-05	Primary Solid Tumor
TCGA-KL-8340	EUR	0.942163	1e-05	0.008446	0.04376	0.005622	Primary Solid Tumor
TCGA-KL-8341	EAS	1e-05	0.977293	0.017789	1e-05	0.004898	Primary Solid Tumor
TCGA-KL-8342	EUR	0.922544	1e-05	1e-05	0.06633	0.011106	Primary Solid Tumor
TCGA-KL-8343	EUR	0.987867	1e-05	0.011945	1e-05	0.000167	Primary Solid Tumor
TCGA-KL-8344	EUR	0.851411	1e-05	0.039358	0.077141	0.032079	Primary Solid Tumor
TCGA-KL-8345	EUR	0.974672	0.000258	0.020013	0.002878	0.002179	Primary Solid Tumor
TCGA-KL-8346	EUR	0.949614	1e-05	0.050356	1e-05	1e-05	Primary Solid Tumor
TCGA-KM-8438	EUR	0.857776	1e-05	0.007052	0.122597	0.012565	Primary Solid Tumor
TCGA-KM-8439	EUR	0.975379	0.01329	0.000806	0.010516	1e-05	Primary Solid Tumor
TCGA-KM-8440	AFR	0.209533	0.007319	0.000656	1e-05	0.782482	Primary Solid Tumor
TCGA-KM-8441	EUR	0.965968	0.021147	1e-05	0.01266	0.000215	Primary Solid Tumor
TCGA-KM-8442	EUR	0.992818	0.007152	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-KM-8443	EUR	0.689088	1e-05	0.264646	1e-05	0.046246	Primary Solid Tumor
TCGA-KM-8476	EUR	0.847766	1e-05	0.002391	0.128669	0.021163	Primary Solid Tumor
TCGA-KM-8477	EUR	0.834008	1e-05	0.001462	0.137896	0.026625	Primary Solid Tumor
TCGA-KM-8639	EUR	0.845078	1e-05	1e-05	0.138719	0.016183	Primary Solid Tumor
TCGA-KN-8418	EUR	0.839989	1e-05	0.031569	0.114703	0.013728	Primary Solid Tumor
TCGA-KN-8419	AFR	0.112194	1e-05	0.023433	1e-05	0.864353	Primary Solid Tumor
TCGA-KN-8421	EUR	0.954695	0.007747	0.022654	0.012874	0.00203	Primary Solid Tumor
TCGA-KN-8422	EUR	0.989677	0.004208	0.001809	0.004296	1e-05	Primary Solid Tumor
TCGA-KN-8423	AFR	0.038054	1e-05	0.008955	0.008043	0.944938	Primary Solid Tumor
TCGA-KN-8424	EUR	0.965121	1e-05	0.020261	0.014598	1e-05	Primary Solid Tumor
TCGA-KN-8425	EUR	0.99214	1e-05	0.002498	0.00476	0.000592	Primary Solid Tumor
TCGA-KN-8426	EUR	0.980665	1e-05	0.018036	1e-05	0.001279	Primary Solid Tumor
TCGA-KN-8427	EUR	0.962868	1e-05	1e-05	0.037102	1e-05	Primary Solid Tumor
TCGA-KN-8428	EUR	0.963853	1e-05	0.036117	1e-05	1e-05	Primary Solid Tumor
TCGA-KN-8429	AFR	0.090772	0.010536	0.006322	0.023777	0.868592	Primary Solid Tumor
TCGA-KN-8430	EUR	0.72606	1e-05	0.234546	1e-05	0.039374	Primary Solid Tumor
TCGA-KN-8431	EAS	0.405239	0.589811	0.00493	1e-05	1e-05	Primary Solid Tumor
TCGA-KN-8432	EUR	0.948515	1e-05	1e-05	0.048303	0.003162	Primary Solid Tumor
TCGA-KN-8433	EUR	0.985881	1e-05	1e-05	0.014089	1e-05	Primary Solid Tumor
TCGA-KN-8434	EUR	0.984099	1e-05	0.00554	0.010341	1e-05	Primary Solid Tumor
TCGA-KN-8435	EUR	0.977968	1e-05	0.019061	1e-05	0.002951	Primary Solid Tumor
TCGA-KN-8436	EUR	0.976837	1e-05	1e-05	0.014598	0.008544	Primary Solid Tumor
TCGA-KN-8437	EUR	0.973043	0.011194	1e-05	0.013753	0.002	Primary Solid Tumor
TCGA-KO-8403	EUR	0.993455	1e-05	1e-05	1e-05	0.006515	Primary Solid Tumor
TCGA-KO-8404	EUR	0.99897	0.001	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-KO-8405	EUR	0.930139	0.002674	0.042912	0.012488	0.011787	Primary Solid Tumor
TCGA-KO-8406	EUR	0.988518	0.007909	1e-05	0.002196	0.001367	Primary Solid Tumor
TCGA-KO-8407	EAS	0.489417	0.507121	1e-05	0.003442	1e-05	Primary Solid Tumor
TCGA-KO-8408	EUR	0.992869	1e-05	0.000549	1e-05	0.006562	Primary Solid Tumor
TCGA-KO-8409	EUR	0.989342	0.00366	0.000246	0.006742	1e-05	Primary Solid Tumor
TCGA-KO-8410	EUR	0.999425	3.7e-05	1e-05	1e-05	0.000518	Primary Solid Tumor
TCGA-KO-8411	EUR	0.989291	0.005227	1e-05	0.005014	0.000458	Primary Solid Tumor
TCGA-KO-8413	EUR	0.554812	0.016384	0.348889	0.067497	0.012417	Primary Solid Tumor
TCGA-KO-8414	EUR	0.986875	1e-05	0.013095	1e-05	1e-05	Primary Solid Tumor
TCGA-KO-8415	EUR	0.968388	1e-05	1e-05	0.031582	1e-05	Primary Solid Tumor
TCGA-KO-8416	EUR	0.99261	0.000628	0.006741	1e-05	1e-05	Primary Solid Tumor
TCGA-KO-8417	EUR	0.978358	0.001735	1e-05	0.019888	1e-05	Primary Solid Tumor
TCGA-KP-A3VZ	EUR	0.878317	1e-05	0.111788	1e-05	0.009875	Primary Solid Tumor
TCGA-KP-A3W0	EUR	0.955846	0.03069	0.002963	0.010491	1e-05	Primary Solid Tumor
TCGA-KP-A3W1	EUR	0.999358	0.000242	1e-05	1e-05	0.00038	Primary Solid Tumor
TCGA-KP-A3W3	EUR	0.99996	1e-05	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-KP-A3W4	EUR	0.758127	1e-05	0.00605	0.117994	0.117818	Primary Solid Tumor
TCGA-KQ-A41N	AFR	0.03339	1.4e-05	1e-05	1e-05	0.966576	Primary Solid Tumor
TCGA-KQ-A41O	EAS	1e-05	0.973599	0.020632	1e-05	0.005749	Primary Solid Tumor
TCGA-KQ-A41P	EUR	0.964071	1e-05	0.03062	0.002004	0.003295	Primary Solid Tumor
TCGA-KQ-A41Q	EUR	0.854031	1e-05	1e-05	0.122986	0.022963	Primary Solid Tumor
TCGA-KQ-A41R	EUR	0.86184	1e-05	1e-05	0.116489	0.021651	Primary Solid Tumor
TCGA-KQ-A41S	EUR	0.891865	1e-05	1e-05	0.095924	0.012191	Primary Solid Tumor
TCGA-KR-A7K0	EUR	0.981436	0.004095	1e-05	0.007621	0.006837	Primary Solid Tumor
TCGA-KR-A7K2	EUR	0.85033	1e-05	1e-05	0.134461	0.015189	Primary Solid Tumor
TCGA-KR-A7K7	EUR	0.994021	0.004003	0.001897	1e-05	6.9e-05	Primary Solid Tumor
TCGA-KR-A7K8	AMR	1.1e-05	0.077686	0.904775	0.017518	1e-05	Primary Solid Tumor
TCGA-KS-A4I1	EAS	1e-05	0.990396	2e-05	0.009565	1e-05	Primary Solid Tumor
TCGA-KS-A4I3	EAS	1e-05	0.990504	0.002829	0.006647	1e-05	Primary Solid Tumor
TCGA-KS-A4I5	EUR	0.98118	0.010104	1e-05	1e-05	0.008696	Primary Solid Tumor
TCGA-KS-A4I7	EUR	0.970118	0.009929	0.005995	0.009929	0.004028	Primary Solid Tumor
TCGA-KS-A4I9	AFR	0.06284	0.009166	0.015124	1e-05	0.91286	Primary Solid Tumor
TCGA-KS-A4IB	EAS	1e-05	0.900551	0.052969	0.023842	0.022628	Primary Solid Tumor
TCGA-KS-A4IC	EUR	0.906272	1e-05	0.093698	1e-05	1e-05	Primary Solid Tumor
TCGA-KS-A4ID	EUR	0.991038	0.003162	1e-05	1e-05	0.00578	Primary Solid Tumor
TCGA-KS-A41F	EUR	0.972614	0.005626	1.9e-05	0.014888	0.006853	Primary Solid Tumor
TCGA-KS-A41I	EUR	0.981476	0.010444	0.00154	0.00653	1e-05	Primary Solid Tumor
TCGA-KS-A41J	EUR	0.982275	0.002342	1e-05	0.014725	0.000648	Primary Solid Tumor
TCGA-KS-A41L	EUR	0.938332	0.003237	0.001264	0.048522	0.008645	Primary Solid Tumor
TCGA-KT-A7W1	EUR	0.935162	1e-05	0.064447	1e-05	0.00037	Primary Solid Tumor
TCGA-KT-A74X	EUR	0.626449	1e-05	0.314139	1e-05	0.059391	Primary Solid Tumor
TCGA-KU-A6H7	EUR	0.984501	1e-05	0.002492	0.012614	0.000383	Primary Solid Tumor
TCGA-KU-A6H8	EUR	0.976145	0.015337	0.003853	0.004377	0.000287	Primary Solid Tumor
TCGA-KU-A66S	EUR	0.938858	0.003334	0.043466	0.011371	0.002971	Primary Solid Tumor
TCGA-KU-A66T	EUR	0.948664	1e-05	0.047514	1e-05	0.003802	Primary Solid Tumor
TCGA-KV-A6GD	EUR	0.962872	0.013787	0.022748	0.000583	1e-05	Primary Solid Tumor
TCGA-KV-A6GE	EUR	0.936524	1e-05	1e-05	0.056302	0.007155	Primary Solid Tumor
TCGA-KV-A74V	EUR	0.998671	1e-05	1e-05	0.001299	1e-05	Primary Solid Tumor
TCGA-L1-A7W4	EUR	0.984154	0.008338	0.007488	1e-05	1e-05	Primary Solid Tumor
TCGA-L3-A4E7	EUR	0.997264	0.002706	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-L3-A524	EUR	0.997064	1e-05	1e-05	0.002906	1e-05	Primary Solid Tumor
TCGA-L4-A4E5	EUR	0.992518	1e-05	0.006556	1e-05	0.000907	Primary Solid Tumor
TCGA-L4-A4E6	EUR	0.931048	0.001632	0.057771	0.005156	0.004393	Primary Solid Tumor
TCGA-L5-A4OE	EUR	0.99663	1e-05	0.002189	1e-05	0.001161	Primary Solid Tumor
TCGA-L5-A4OF	EUR	0.99706	0.00291	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-L5-A4OG	EUR	0.942013	1e-05	0.057957	1e-05	1e-05	Primary Solid Tumor
TCGA-L5-A4OH	EUR	0.997388	0.00027	1e-05	0.002322	1e-05	Primary Solid Tumor
TCGA-L5-A4OI	EUR	0.984172	0.001162	0.001016	0.011999	0.001652	Primary Solid Tumor
TCGA-L5-A4OJ	EUR	0.982408	1e-05	0.006147	0.009781	0.001654	Primary Solid Tumor
TCGA-L5-A4OM	EUR	0.998197	1e-05	0.001773	1e-05	1e-05	Primary Solid Tumor
TCGA-L5-A4ON	EUR	0.845053	1e-05	0.154917	1e-05	1e-05	Primary Solid Tumor
TCGA-L5-A4OO	EUR	0.988673	0.005948	1e-05	0.00536	1e-05	Primary Solid Tumor
TCGA-L5-A4OP	EUR	0.997518	0.002452	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-L5-A4OQ	EUR	0.990128	1e-05	1e-05	0.009655	0.000196	Primary Solid Tumor
TCGA-L5-A4OR	EUR	0.994907	1e-05	0.00256	1e-05	0.002514	Primary Solid Tumor
TCGA-L5-A4OS	EUR	0.953805	0.003435	0.028137	0.013692	0.000931	Primary Solid Tumor
TCGA-L5-A4OT	EUR	0.997859	0.001774	1e-05	0.000347	1e-05	Primary Solid Tumor
TCGA-L5-A4OU	EUR	0.982747	0.013399	1e-05	0.003834	1e-05	Primary Solid Tumor
TCGA-L5-A4OW	EUR	0.986449	0.008433	1.6e-05	0.005092	1e-05	Primary Solid Tumor
TCGA-L5-A4OX	EUR	0.977946	0.003417	1e-05	0.017777	0.000851	Primary Solid Tumor
TCGA-L5-A8NE	EUR	0.962	1e-05	0.035358	1e-05	0.002622	Primary Solid Tumor
TCGA-L5-A8NF	EUR	0.938378	1e-05	0.046956	1e-05	0.014646	Primary Solid Tumor
TCGA-L5-A8NG	EUR	0.998093	1e-05	1e-05	0.001877	1e-05	Primary Solid Tumor
TCGA-L5-A8NH	EUR	0.990368	1e-05	0.008481	1e-05	0.001131	Primary Solid Tumor
TCGA-L5-A8NI	EUR	0.960511	1e-05	0.008023	0.031446	1e-05	Primary Solid Tumor
TCGA-L5-A8NJ	EUR	0.728236	1e-05	0.263307	1e-05	0.008438	Primary Solid Tumor
TCGA-L5-A8NK	EUR	0.884921	1e-05	1e-05	0.088039	0.027019	Primary Solid Tumor
TCGA-L5-A8NL	EUR	0.99398	1e-05	1e-05	0.003867	0.002133	Primary Solid Tumor
TCGA-L5-A8NM	EUR	0.981926	0.005272	0.001487	0.010566	0.00075	Primary Solid Tumor
TCGA-L5-A8NN	EUR	0.99677	0.003112	1e-05	1e-05	9.8e-05	Primary Solid Tumor
TCGA-L5-A8NQ	EUR	0.981751	0.006373	1e-05	0.011856	1e-05	Primary Solid Tumor
TCGA-L5-A8NR	EUR	0.980612	0.001414	0.011788	0.003317	0.002868	Primary Solid Tumor
TCGA-L5-A8NS	EUR	0.980312	0.000377	0.011141	0.007022	0.001148	Primary Solid Tumor
TCGA-L5-A8NT	EUR	0.973663	0.003674	0.003116	0.019537	1e-05	Primary Solid Tumor
TCGA-L5-A8NU	EUR	0.962948	1e-05	1e-05	0.023963	0.013069	Primary Solid Tumor
TCGA-L5-A8NV	EUR	0.944368	0.001281	1e-05	0.054331	1e-05	Primary Solid Tumor
TCGA-L5-A8NW	EUR	0.996716	1e-05	0.003253	1.1e-05	1e-05	Primary Solid Tumor
TCGA-L5-A43C	EUR	0.991161	0.001699	1e-05	0.00712	1e-05	Primary Solid Tumor
TCGA-L5-A43E	EUR	0.993648	0.006322	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-L5-A43H	EUR	0.98235	0.003368	0.013682	1e-05	0.000589	Primary Solid Tumor
TCGA-L5-A43I	EUR	0.863228	1e-05	0.1336	1e-05	0.003151	Primary Solid Tumor
TCGA-L5-A43J	EUR	0.994482	1e-05	0.004255	1e-05	0.001243	Primary Solid Tumor
TCGA-L5-A43M	AMR	1e-05	0.086361	0.913609	1e-05	1e-05	Primary Solid Tumor
TCGA-L5-A88S	EUR	0.995466	0.001442	1e-05	0.003073	1e-05	Primary Solid Tumor
TCGA-L5-A88T	EUR	0.989848	0.002536	1e-05	0.007019	0.000587	Primary Solid Tumor
TCGA-L5-A88V	EUR	0.866159	1e-05	0.000461	0.117514	0.015856	Primary Solid Tumor
TCGA-L5-A88W	EUR	0.987096	0.010237	1e-05	0.002647	1e-05	Primary Solid Tumor
TCGA-L5-A88Y	EUR	0.983503	1.1e-05	1e-05	0.016465	1e-05	Primary Solid Tumor
TCGA-L5-A88Z	EUR	0.981292	1e-05	0.011996	0.005353	0.001348	Primary Solid Tumor
TCGA-L5-A891	EUR	0.997929	1e-05	0.002041	1e-05	1e-05	Primary Solid Tumor
TCGA-L5-A893	EUR	0.992337	1e-05	1e-05	0.007322	0.000321	Primary Solid Tumor
TCGA-L6-A4EP	SAS	0.108352	1e-05	1e-05	0.891618	1e-05	Primary Solid Tumor
TCGA-L6-A4EQ	EUR	0.82966	1e-05	1e-05	0.154194	0.016126	Primary Solid Tumor
TCGA-L6-A4ET	EUR	0.992758	0.007212	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-L6-A4EU	AFR	1e-05	1e-05	1e-05	1e-05	0.99996	Primary Solid Tumor
TCGA-L7-A6VZ	EUR	0.992867	1e-05	0.005865	1e-05	0.001248	Primary Solid Tumor
TCGA-L7-A56G	AFR	0.092137	1e-05	0.106928	1e-05	0.800915	Primary Solid Tumor
TCGA-L9-A5IP	AFR	0.053386	1.1e-05	1e-05	1e-05	0.946583	Primary Solid Tumor
TCGA-L9-A7SV	AFR	0.073942	0.00469	0.020558	1e-05	0.900801	Primary Solid Tumor
TCGA-L9-A8F4	AFR	0.158217	0.014375	0.000342	1e-05	0.827056	Primary Solid Tumor
TCGA-L9-A50W	EUR	0.988092	0.004589	1e-05	0.006853	0.000457	Primary Solid Tumor
TCGA-L9-A443	EUR	0.658339	1e-05	0.313713	1e-05	0.027928	Primary Solid Tumor
TCGA-L9-A444	EUR	0.890715	1e-05	0.088979	1e-05	0.020285	Primary Solid Tumor
TCGA-L9-A743	AFR	1e-05	0.004582	1.1e-05	1e-05	0.995386	Primary Solid Tumor
TCGA-LA-A7SW	EUR	0.928712	0.045087	0.025966	1e-05	0.000225	Primary Solid Tumor
TCGA-LA-A446	EUR	0.987708	1e-05	1e-05	0.011636	0.000636	Primary Solid Tumor
TCGA-LB-A7SX	AFR	0.234159	1.1e-05	1e-05	0.009708	0.756112	Primary Solid Tumor
TCGA-LB-A8F3	AFR	0.015466	0.000728	0.024533	0.005579	0.953694	Primary Solid Tumor
TCGA-LB-A9Q5	EUR	0.937401	1e-05	0.036486	0.004572	0.021531	Primary Solid Tumor
TCGA-LC-A66R	AFR	0.322195	1e-05	1e-05	1e-05	0.677775	Primary Solid Tumor
TCGA-LD-A7W5	AFR	0.003658	0.019049	0.00059	1e-05	0.976693	Primary Solid Tumor
TCGA-LD-A7W6	EUR	0.760326	1e-05	0.234056	1e-05	0.005598	Primary Solid Tumor
TCGA-LD-A9QF	AFR	0.257956	0.002394	0.01537	1e-05	0.72427	Primary Solid Tumor
TCGA-LD-A66U	EUR	0.97205	0.012423	1.1e-05	0.015506	1e-05	Primary Solid Tumor
TCGA-LD-A74U	AMR	0.159706	1e-05	0.771372	0.033192	0.035719	Primary Solid Tumor
TCGA-LG-A6GG	EUR	0.985618	1e-05	0.010001	1e-05	0.004361	Primary Solid Tumor
TCGA-LG-A9QC	EUR	0.99774	0.001024	1e-05	1e-05	0.001216	Primary Solid Tumor
TCGA-LG-A9QD	EUR	0.482618	0.02394	0.295076	0.031142	0.167224	Primary Solid Tumor
TCGA-LI-A9QH	EUR	0.751651	1e-05	0.183113	1e-05	0.065216	Primary Solid Tumor
TCGA-LI-A67I	AFR	0.093585	0.010317	0.093211	0.01899	0.783896	Primary Solid Tumor
TCGA-LK-A4NW	EUR	0.98358	0.01639	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-LK-A4NY	EUR	0.979405	0.020565	1e-05	1e-05	1e-05	Primary Solid Tumor
TCGA-LK-A4NZ	EUR	0.992049	0.000808	1e-05	0.007124	1e-05	Primary Solid Tumor
TCGA-LK-A4O0	EUR	0.976039	1e-05	0.010586	0.011987	0.001377	Primary Solid Tumor
TCGA-LK-A4O2	EUR	0.962786	0.003024	1e-05	0.029065	0.005114	Primary Solid Tumor
TCGA-LK-A4O4	EUR	0.878262	1e-05	0.121708	1e-05	1e-05	Primary Solid Tumor
TCGA-LK-A4O5	EUR	0.941359	0.005273	0.027277	0.026081	1e-05	Primary Solid Tumor
TCGA-LK-A4O6	EUR	0.984099	0.00616	1e-05	0.005982	0.003749	Primary Solid Tumor
TCGA-LK-A4O7	EUR	0.99267	1e-05	0.006227	1e-05	0.001083	Primary Solid Tumor
TCGA-LL-A5YL	EUR	0.929051	1e-05	0.070919	1e-05	1e-05	Primary Solid Tumor
TCGA-LL-A5YM	AFR	0.102898	1e-05	0.035536	0.004608	0.856948	Primary Solid Tumor
TCGA-LL-A5YN	EUR	0.872416	1e-05	1e-05	0.103779	0.023785	Primary Solid Tumor
TCGA-LL-A5YO	AFR	0.013446	1e-05	0.047883	1e-05	0.93865	Primary Solid Tumor
TCGA-LL-A5YP	AFR	0.134673	0.017689	0.012545	1e-05	0.835083	Primary Solid Tumor
