ID	Tissue	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20
TCGA-08-0351	Solid Tissue Normal	-0.000449021	-0.00747472	-0.177779	0.0214079	-0.00872508	0.0697681	-0.0142804	-0.00376687	-0.0232608	-0.00210447	-0.00029159	0.00616019	0.000606522	0.0113708	0.000846316	-0.00158505	-0.00108706	0.00314709	-0.00463872	0.0015562
TCGA-08-0352	Solid Tissue Normal	-0.0076663	-0.00815686	0.000449496	-0.00382474	0.00167361	-0.00128559	-0.0058938	0.00152657	0.00225834	-0.000960193	-0.00343977	-0.0133374	-0.00943314	0.0120907	0.0031216	-0.00114733	-0.00124808	0.00121172	0.00136276	0.00344398
TCGA-08-0353	Solid Tissue Normal	0.00146288	-0.00775753	-0.18721	0.0223621	-0.00851938	0.0711249	0.00445836	-0.000202266	-0.0139052	-0.00215627	-0.00357835	-0.0120634	-0.0158744	0.0148411	0.00260718	-0.000678051	-0.00284933	0.000638628	0.000842465	0.00187277
TCGA-08-0354	Solid Tissue Normal	-0.0074315	-0.00771925	0.0012888	-0.00269896	0.00452206	0.00106195	-0.00224291	-0.000529921	-0.00506072	-0.00118371	-9.07454e-05	-0.00228452	0.00593727	0.00154671	0.00387716	-0.00291692	0.00121047	-0.00213457	0.00368137	-0.00209805
TCGA-08-0355	Solid Tissue Normal	-0.00014218	-0.00752456	-0.182553	0.0221497	-0.00812714	0.0700963	-0.00631431	-0.00198508	-0.0165868	0.00117797	-0.000673424	-0.00853471	-0.0119769	0.00745793	0.000338838	0.00134837	-2.78586e-05	-0.00254074	-0.000405608	0.0030516
TCGA-08-0356	Solid Tissue Normal	-0.000841861	-0.00798957	-0.176909	0.0208622	-0.00863504	0.0713954	-0.0137918	-0.000514424	-0.0216417	0.00252723	-4.73213e-05	0.00339542	-0.00450644	0.0127635	-0.000876188	0.00254455	0.00100267	-0.00237701	-0.00404025	0.00361336
TCGA-08-0357	Solid Tissue Normal	0.00351042	-0.00702667	-0.195495	0.0198875	-0.00887558	0.0386447	-0.0187388	0.000310928	0.0183354	-0.00205796	-0.0144798	-0.0546997	-0.0380926	0.010465	-0.00204228	-0.00247812	-0.00241148	0.00396258	0.00180388	0.00399766
TCGA-08-0358	Solid Tissue Normal	0.00121933	-0.00704294	-0.0460203	-0.00556558	0.00370689	-0.0689489	-0.00354163	0.0165595	0.138764	-0.00564342	-0.01547	-0.0331794	0.0305362	0.0193335	-0.000599441	-0.0136924	-0.0065471	-0.00157714	-0.000749524	0.0344558
TCGA-08-0359	Solid Tissue Normal	0.00095615	-0.00760983	-0.188489	0.0216999	-0.0088992	0.0583435	-0.020672	0.000475885	0.00271072	0.000171048	-0.00992559	-0.0496321	-0.0482777	0.0113342	0.000665376	0.0018862	0.00329049	-0.000529225	-0.00267901	-0.000135025
TCGA-08-0360	Solid Tissue Normal	-0.00775111	-0.00667027	0.00137017	-0.00366126	0.00238321	0.000985886	-0.017705	-0.00108479	-0.00528935	0.00401386	-0.00145295	-0.00887241	0.0127032	-0.0367707	-0.00438817	0.000921755	0.00121702	-2.30416e-05	0.00158727	-0.00044333
